PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Lot_Frontage_%,Living_Area_%of_Lot,Interior_Area_%of_Lot,1stFlr_%of_Living_Area,Total_Bathrooms_prorated,Kitchens_prorated,Home_Age,Yrs_Since_Remodel
535104020,1362,163000,20,RL,80.0,10197,Pave,No Alley Access,2,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,4,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,1,2,CBlock,3,3,1,5,288.0,3,374.0,700.0,1362.0,GasA,2,Y,3,1362,0,0,1.0,0.0,1,1,3,1,2,6,6,1,3,Attchd,1961.0,1,2.0,504.0,3,3,2,0,20,0,0,0,0,0,0,No Misc Feature,0,6,2008,COD,Normal,0.007845444738648621,0.1335686966754928,0.3165636952044719,1.0,2.625,0.6000000000000001,47,47
528439040,1538,260000,20,RL,74.0,8847,Pave,No Alley Access,3,Lvl,1,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,2,2,PConc,4,3,3,6,769.0,1,0.0,769.0,1538.0,GasA,4,Y,3,1538,0,0,1.0,0.0,2,0,3,1,3,7,6,0,0,Attchd,2005.0,2,2.0,484.0,3,3,2,146,40,0,0,0,0,0,0,No Misc Feature,0,12,2007,WD ,Normal,0.008364417316604499,0.17384424098564485,0.40239629252854076,1.0,2.75,0.8,2,2
908225320,1487,113000,50,RL,52.0,8741,Pave,No Alley Access,3,Lvl,1,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,3,1945,1950,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,CBlock,3,2,1,2,94.0,1,0.0,641.0,735.0,GasA,2,Y,2,798,689,0,0.0,0.0,1,1,3,1,2,7,6,1,4,Detchd,1949.0,1,1.0,220.0,3,3,2,0,140,0,0,0,0,0,3,No Misc Feature,0,4,2010,WD ,Normal,0.005948976089692255,0.17011783548793044,0.2793730694428555,0.5366509751176867,1.875,0.6000000000000001,65,60
527216070,3279,538000,60,RL,47.0,53504,Pave,No Alley Access,1,HLS,1,CulDSac,1,StoneBr,Norm,Norm,1Fam,2Story,7,4,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,3,2,PConc,4,3,4,5,1416.0,1,0.0,234.0,1650.0,GasA,4,Y,3,1690,1589,0,1.0,0.0,3,1,4,1,4,12,3,1,4,BuiltIn,2003.0,3,3.0,841.0,3,3,2,503,36,0,0,210,0,0,0,No Misc Feature,0,6,2010,WD ,Normal,0.000878438995215311,0.06128513755980861,0.1078424043062201,0.5154010369014943,4.625,1.0,7,7
527451290,987,85400,160,RM,21.0,1680,Pave,No Alley Access,3,Lvl,1,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,5,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,1,2,CBlock,3,3,1,5,387.0,1,0.0,96.0,483.0,GasA,2,Y,3,483,504,0,0.0,0.0,1,1,2,1,2,4,6,0,0,Detchd,1971.0,1,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,7,2008,COD,Abnorml,0.0125,0.5875,1.0321428571428573,0.48936170212765956,1.875,0.6000000000000001,37,37
907410050,1797,213500,60,RL,79.0,9245,Pave,No Alley Access,2,Lvl,1,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,3,1,0.0,1,0.0,939.0,939.0,GasA,4,Y,3,939,858,0,0.0,0.0,2,1,3,1,3,8,6,0,0,Attchd,2006.0,2,2.0,639.0,3,3,2,144,53,0,0,0,0,0,0,No Misc Feature,0,4,2007,WD ,Normal,0.008545159545700379,0.19437533802055165,0.3650621957815035,0.5225375626043406,2.875,0.8,1,1
909254050,1512,231000,70,RL,54.0,7609,Pave,No Alley Access,3,Lvl,1,Corner,0,Crawfor,Norm,Norm,1Fam,2Story,7,8,1925,1997,Gable,CompShg,Stucco,Stucco,No Veneer,0.0,2,3,PConc,2,3,1,5,406.0,1,0.0,392.0,798.0,GasA,4,Y,3,798,714,0,1.0,0.0,2,0,3,1,3,7,6,1,4,Detchd,1925.0,1,1.0,180.0,3,3,1,85,16,41,0,0,0,0,4,No Misc Feature,0,6,2008,WD ,Normal,0.007096858982783546,0.19871205151793928,0.3272440530950191,0.5277777777777778,2.75,0.8,83,11
531373060,1663,192500,60,RL,67.0,12774,Pave,No Alley Access,3,Lvl,1,FR2,0,SawyerW,Norm,Norm,1Fam,2Story,6,4,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,2,2,PConc,4,3,3,1,0.0,1,0.0,835.0,835.0,GasA,4,Y,3,835,828,0,0.0,0.0,2,1,3,1,3,8,6,0,0,Attchd,2003.0,2,2.0,478.0,3,3,2,168,68,0,0,0,0,0,0,No Misc Feature,0,7,2008,WD ,Normal,0.00524502896508533,0.13018631595428212,0.23297322686707375,0.50210463018641,2.875,0.8,5,4
534451130,747,79900,30,RL,52.0,5825,Pave,No Alley Access,2,Lvl,1,Inside,0,BrkSide,Norm,Norm,1Fam,1Story,3,4,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,1,3,PConc,2,3,2,1,0.0,1,0.0,600.0,600.0,GasA,3,Y,3,747,0,0,0.0,0.0,1,0,1,1,2,5,6,0,0,Detchd,1953.0,1,2.0,528.0,3,3,2,0,0,32,0,0,0,0,0,No Misc Feature,0,6,2006,WD ,Normal,0.008927038626609441,0.12824034334763948,0.3218884120171674,1.0,1.0,0.6000000000000001,80,53
902206220,1633,129000,50,RM,69.0,11851,Pave,No Alley Access,3,Lvl,1,Inside,0,OldTown,Artery,Norm,1Fam,1.5Fin,4,6,1948,2009,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,3,BrkTil,3,3,1,4,780.0,1,0.0,247.0,1027.0,GasA,4,Y,3,1027,606,0,0.0,0.0,1,0,3,1,3,7,6,1,4,Detchd,1948.0,1,1.0,240.0,3,3,2,0,100,126,0,0,0,0,0,No Misc Feature,0,6,2010,WD ,Normal,0.005822293477343684,0.13779427896380053,0.24470508817821282,0.6289038579301899,1.0,0.8,62,1
527164020,1190,166000,20,RL,58.0,7250,Pave,No Alley Access,3,Lvl,1,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,5,4,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,1,2,PConc,4,3,1,1,0.0,1,0.0,1181.0,1181.0,GasA,4,Y,3,1190,0,0,0.0,0.0,2,0,3,1,3,6,6,1,3,Attchd,1993.0,1,2.0,430.0,3,3,2,0,21,0,0,0,0,0,0,No Misc Feature,0,11,2009,WD ,Normal,0.008,0.16413793103448276,0.3863448275862069,1.0,2.0,0.8,16,16
527107130,1628,189000,80,RL,60.0,8400,Pave,No Alley Access,3,Lvl,1,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,6,4,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,1,2,PConc,4,3,1,6,284.0,1,0.0,100.0,384.0,GasA,3,Y,3,958,670,0,0.0,0.0,2,1,3,1,2,7,6,1,3,BuiltIn,1996.0,3,2.0,390.0,3,3,2,48,72,0,0,0,0,0,0,Shed,490,6,2009,WD ,Normal,0.007142857142857143,0.19380952380952382,0.28595238095238096,0.5884520884520884,2.875,0.6000000000000001,13,12
923225200,1475,129500,160,RM,41.0,2665,Pave,No Alley Access,3,Lvl,1,Inside,0,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,No Veneer,0.0,1,2,PConc,4,3,1,5,318.0,1,0.0,232.0,550.0,GasA,2,Y,3,925,550,0,0.0,0.0,2,0,4,1,2,6,6,1,3,Attchd,1976.0,1,1.0,336.0,3,3,2,92,26,0,0,0,0,0,0,No Misc Feature,0,5,2008,WD ,Normal,0.015384615384615385,0.5534709193245778,0.8859287054409005,0.6271186440677966,2.0,0.6000000000000001,32,32
909251030,1422,136500,30,RL,54.0,7223,Pave,No Alley Access,3,Lvl,1,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,4,4,1926,1950,Hip,CompShg,Stucco,Plywood,No Veneer,0.0,1,2,PConc,3,3,2,4,319.0,1,0.0,971.0,1290.0,GasA,2,Y,3,1422,0,0,0.0,0.0,1,0,3,1,2,6,6,0,0,Detchd,1973.0,1,1.0,352.0,3,3,2,0,0,64,0,0,0,0,3,No Misc Feature,0,4,2007,WD ,Normal,0.007476117956527759,0.19687110618856432,0.424200470718538,1.0,1.0,0.6000000000000001,81,57
907194130,1776,192500,60,RL,65.0,14006,Pave,No Alley Access,2,Lvl,1,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,2,2,PConc,4,3,0,1,0.0,1,0.0,936.0,936.0,GasA,4,Y,3,936,840,0,0.0,0.0,2,1,3,1,3,7,6,1,3,Attchd,2002.0,2,2.0,474.0,3,3,2,144,96,0,0,0,0,0,0,No Misc Feature,0,2,2006,WD ,Normal,0.004640868199343139,0.12680279880051407,0.22747393974011137,0.527027027027027,2.875,0.8,4,4
907250070,1611,250000,20,RL,90.0,11664,Pave,No Alley Access,3,Lvl,1,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2002,2002,Hip,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,3,6,1234.0,1,0.0,335.0,1569.0,GasA,4,Y,3,1611,0,0,1.0,0.0,2,0,3,1,3,6,6,0,0,Attchd,2002.0,2,3.0,1231.0,3,3,2,262,93,0,0,0,0,0,0,No Misc Feature,0,9,2009,WD ,Normal,0.007716049382716049,0.1381172839506173,0.3781721536351166,1.0,2.75,0.8,7,7
903454080,1376,119500,50,RM,50.0,8600,Pave,No Alley Access,3,Bnk,1,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,5,1937,1950,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,BrkTil,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,2,Y,3,780,596,0,0.0,0.0,2,0,3,1,2,7,6,1,4,Detchd,1937.0,1,1.0,198.0,3,3,0,0,0,0,0,0,0,0,0,No Misc Feature,0,6,2006,WD ,Normal,0.005813953488372093,0.16,0.2737209302325581,0.5668604651162791,2.0,0.6000000000000001,69,56
534250335,1670,170000,60,RL,85.4192054370739,13355,Pave,No Alley Access,2,Lvl,1,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,CBlock,4,4,1,5,583.0,1,0.0,242.0,825.0,GasA,2,Y,3,845,825,0,0.0,0.0,1,1,4,1,2,7,6,0,0,Attchd,1971.0,3,2.0,464.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,5,2008,WD ,Normal,0.006396046831679064,0.12504679895170348,0.22156495694496442,0.5059880239520959,1.875,0.6000000000000001,37,37
528108130,2020,404000,20,RL,95.0,12350,Pave,No Alley Access,3,Lvl,1,Inside,0,NridgHt,Norm,Norm,1Fam,1Story,8,4,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,3,2,PConc,5,3,3,6,1232.0,1,0.0,788.0,2020.0,GasA,4,Y,3,2020,0,0,1.0,0.0,2,0,3,1,4,7,6,1,4,Attchd,2008.0,2,3.0,896.0,3,3,2,192,98,0,0,0,0,0,0,No Misc Feature,0,5,2009,WD ,Normal,0.007692307692307693,0.16356275303643725,0.3996761133603239,1.0,2.75,1.0,1,1
923230010,1432,157000,60,RL,68.0,8286,Pave,No Alley Access,2,Lvl,1,Corner,0,Mitchel,Norm,Norm,1Fam,2Story,4,6,1977,1977,Gable,CompShg,Plywood,Plywood,No Veneer,0.0,1,2,PConc,4,3,1,3,531.0,1,0.0,185.0,716.0,GasA,4,Y,3,716,716,0,1.0,0.0,1,1,3,1,2,6,6,1,4,Attchd,1977.0,3,2.0,531.0,3,3,2,0,136,0,0,240,0,0,4,No Misc Feature,0,6,2007,WD ,Normal,0.008206613565049481,0.17282162684045377,0.3233164373642288,0.5,2.625,0.6000000000000001,30,30
909281030,1091,104000,20,RL,79.0,7801,Pave,No Alley Access,2,Lvl,1,Corner,0,Crawfor,Feedr,Norm,1Fam,1Story,5,4,1951,1951,Hip,CompShg,WdShing,Plywood,BrkFace,88.0,1,1,PConc,3,3,1,3,500.0,1,0.0,591.0,1091.0,GasA,1,N,2,1091,0,0,0.0,1.0,1,0,2,1,2,5,6,1,3,Attchd,1951.0,3,1.0,344.0,3,3,2,66,105,0,0,221,0,0,3,No Misc Feature,0,5,2008,WD ,Normal,0.010126906806819639,0.13985386488911677,0.323804640430714,1.0,1.0,0.6000000000000001,57,57
527451320,1302,112000,160,RM,21.0,1680,Pave,No Alley Access,3,Lvl,1,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,4,4,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,142.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,630.0,630.0,GasA,2,Y,3,630,672,0,0.0,0.0,2,1,3,1,2,6,6,0,0,Detchd,1991.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,5,2009,COD,Abnorml,0.0125,0.775,1.3166666666666667,0.4838709677419355,2.875,0.6000000000000001,38,38
535303110,1062,131000,20,RL,53.0,8128,Pave,No Alley Access,2,Lvl,1,CulDSac,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Hip,CompShg,MetalSd,MetalSd,BrkFace,80.0,1,2,CBlock,3,3,1,5,490.0,1,0.0,572.0,1062.0,GasA,3,Y,3,1062,0,0,1.0,0.0,1,0,3,1,2,6,6,0,0,Attchd,1954.0,1,1.0,297.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,2,2009,WD ,Normal,0.006520669291338582,0.13065944881889763,0.29785925196850394,1.0,1.75,0.6000000000000001,55,55
528456200,1278,198600,20,FV,72.0,8640,Pave,No Alley Access,3,Lvl,1,Inside,0,Somerst,Norm,Norm,1Fam,1Story,7,4,2006,2006,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,1,6,24.0,1,0.0,1254.0,1278.0,GasA,4,Y,3,1278,0,0,0.0,0.0,2,0,2,1,3,5,6,0,0,Attchd,2006.0,2,2.0,584.0,3,3,2,0,60,0,0,0,0,0,0,No Misc Feature,0,10,2006,New,Partial,0.008333333333333333,0.14791666666666667,0.36342592592592593,1.0,2.0,0.8,0,0
528120010,2152,260116,60,RL,134.0,16659,Pave,No Alley Access,2,Lvl,1,Corner,0,NridgHt,Norm,Norm,1Fam,2Story,7,4,2007,2008,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,1582.0,1582.0,GasA,4,Y,3,1582,570,0,0.0,0.0,2,1,3,1,3,7,6,1,4,Detchd,2007.0,1,2.0,728.0,3,3,2,0,368,0,0,0,0,0,0,No Misc Feature,0,6,2007,New,Partial,0.008043700102046941,0.12917942253436582,0.26784320787562277,0.7351301115241635,2.875,0.8,0,-1
902207170,792,99500,30,RM,60.0,8520,Pave,No Alley Access,3,Lvl,1,Inside,0,OldTown,Norm,Norm,1Fam,1Story,4,7,1923,1950,Gable,CompShg,Stucco,Stucco,No Veneer,0.0,2,2,PConc,2,3,1,1,0.0,1,0.0,624.0,624.0,GasA,2,Y,3,792,0,0,0.0,0.0,1,0,2,1,2,5,6,0,0,Detchd,1963.0,1,1.0,287.0,3,3,2,0,0,81,0,0,0,0,2,No Misc Feature,0,2,2009,WD ,Normal,0.007042253521126761,0.09295774647887324,0.1998826291079812,1.0,1.0,0.6000000000000001,86,59
923204140,1632,143000,90,RL,100.0,25000,Pave,No Alley Access,3,Low,1,Inside,0,Mitchel,Norm,Norm,Duplex,1Story,4,3,1967,1967,Gable,CompShg,HdBoard,Plywood,No Veneer,0.0,1,2,CBlock,3,3,3,1,0.0,1,0.0,1632.0,1632.0,GasA,2,Y,3,1632,0,0,0.0,0.0,2,0,4,2,2,8,6,0,0,Attchd,1967.0,1,2.0,576.0,3,3,1,0,0,0,0,0,0,0,0,No Misc Feature,0,6,2007,WD ,Normal,0.004,0.06528,0.1536,1.0,2.0,1.2000000000000002,40,40
906223080,1879,239900,60,RL,85.0,10560,Pave,No Alley Access,3,Lvl,1,Corner,0,SawyerW,Norm,Norm,1Fam,2Story,6,4,1993,1994,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,3,PConc,4,4,1,6,474.0,1,0.0,605.0,1079.0,GasA,4,Y,3,1079,800,0,1.0,0.0,2,1,3,1,3,8,6,1,3,Attchd,1993.0,2,2.0,473.0,3,3,2,400,100,144,0,0,0,0,3,No Misc Feature,0,8,2009,WD ,Normal,0.008049242424242424,0.17793560606060607,0.324905303030303,0.574241617881852,3.625,0.8,16,15
532378050,1024,120875,20,RL,83.48120324707514,13052,Pave,No Alley Access,2,Lvl,1,CulDSac,0,Sawyer,Norm,Norm,1Fam,1Story,4,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,CBlock,3,3,1,3,712.0,1,0.0,312.0,1024.0,GasA,2,Y,3,1024,0,0,0.0,0.0,1,1,3,1,2,5,6,0,0,Attchd,1965.0,1,1.0,308.0,3,3,2,0,0,0,0,0,0,0,3,No Misc Feature,0,1,2006,WD ,Normal,0.006396046831679064,0.07845540913269997,0.18050873429359485,1.0,1.875,0.6000000000000001,41,41
906204140,1982,228500,60,RL,82.0,11287,Pave,No Alley Access,3,Lvl,1,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1989,1989,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,2,2,CBlock,4,3,3,6,421.0,1,0.0,386.0,807.0,GasA,3,Y,3,1175,807,0,0.0,0.0,2,1,3,1,3,7,6,1,3,Attchd,1989.0,3,2.0,575.0,3,3,2,0,84,0,196,0,0,0,0,No Misc Feature,0,1,2007,WD ,Normal,0.007264995127137415,0.17560024807300434,0.29804199521573493,0.5928355196770938,2.875,0.8,18,18
923202137,1092,146000,20,RL,77.0,9278,Pave,No Alley Access,3,Lvl,1,FR2,0,Mitchel,Feedr,Artery,1Fam,1Story,4,4,2007,2008,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,2,PConc,4,3,1,1,0.0,1,0.0,1092.0,1092.0,GasA,4,Y,3,1092,0,0,0.0,0.0,1,0,2,1,2,5,6,0,0,No Garage,2007.0,0,0.0,0.0,0,0,2,0,52,0,0,0,0,0,0,No Misc Feature,0,2,2008,WD ,Abnorml,0.00829920241431343,0.11769777969389955,0.2353955593877991,1.0,1.0,0.6000000000000001,1,0
907280040,2098,240000,60,RL,75.0,9375,Pave,No Alley Access,3,Lvl,1,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,1997,1997,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,1040.0,1040.0,GasA,4,Y,3,1044,1054,0,0.0,0.0,2,1,4,1,3,9,6,1,3,Attchd,1997.0,3,2.0,621.0,3,3,2,331,38,0,0,0,0,0,0,No Misc Feature,0,4,2010,WD ,Normal,0.008,0.22378666666666666,0.40096,0.49761677788369874,2.875,0.8,13,13
528170070,2046,284000,60,RL,85.0,10625,Pave,No Alley Access,3,Lvl,1,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,6,4,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,292.0,2,2,PConc,4,3,1,6,866.0,1,0.0,132.0,998.0,GasA,4,Y,3,1006,1040,0,1.0,0.0,2,1,3,1,3,8,6,1,4,BuiltIn,2003.0,2,3.0,871.0,3,3,2,320,62,0,0,0,0,0,0,No Misc Feature,0,8,2008,WD ,Normal,0.008,0.19256470588235294,0.3684705882352941,0.4916911045943304,3.625,0.8,5,4
909451020,1032,116500,160,RM,24.0,1879,Pave,No Alley Access,3,Lvl,1,CulDSac,0,Blueste,Norm,Norm,Twnhs,2Story,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,CBlock,4,3,1,6,366.0,1,0.0,150.0,516.0,GasA,2,Y,3,516,516,0,0.0,0.0,1,0,2,1,2,5,6,1,3,Detchd,1980.0,1,2.0,462.0,3,3,2,213,0,0,0,0,0,0,4,No Misc Feature,0,12,2008,WD ,Normal,0.012772751463544438,0.5492283129324108,1.0697179350718466,0.5,1.0,0.6000000000000001,28,28
902300260,1450,132000,75,RM,53.0,5350,Pave,No Alley Access,3,Lvl,1,Corner,0,OldTown,Artery,Norm,1Fam,2Story,6,7,1920,1965,Gable,CompShg,Wd Sdng,Wd Shng,No Veneer,0.0,1,2,BrkTil,3,3,1,4,116.0,1,0.0,508.0,624.0,GasA,4,Y,3,730,720,0,0.0,0.0,1,0,3,1,2,7,6,0,0,Detchd,1935.0,1,1.0,288.0,3,3,2,0,192,0,0,0,0,0,3,No Misc Feature,0,3,2008,WD ,Normal,0.009906542056074767,0.27102803738317754,0.44149532710280376,0.503448275862069,1.0,0.6000000000000001,88,43
911226010,894,81000,30,C (all),120.0,18000,Grvl,No Alley Access,3,Low,1,Inside,0,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1935,1950,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,0,2,CBlock,3,3,1,1,0.0,1,0.0,894.0,894.0,GasA,2,Y,3,894,0,0,0.0,0.0,1,0,2,1,2,6,6,0,0,Detchd,1994.0,2,3.0,1248.0,3,3,2,0,20,0,0,0,0,0,0,Shed,560,8,2008,ConLD,Normal,0.006666666666666667,0.049666666666666665,0.16866666666666666,1.0,1.0,0.6000000000000001,73,58
535375160,1159,114000,50,RL,45.0,7506,Pave,No Alley Access,3,Lvl,1,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1950,Gable,CompShg,VinylSd,VinylSd,No Veneer,0.0,1,3,PConc,3,3,1,1,0.0,1,0.0,747.0,747.0,GasA,2,Y,3,747,412,0,0.0,0.0,1,0,3,1,2,5,6,0,0,Detchd,1932.0,1,1.0,288.0,2,3,0,84,0,96,0,0,0,0,0,No Misc Feature,0,5,2008,WD ,Normal,0.005995203836930456,0.15440980548894218,0.2922994937383427,0.6445211389128559,1.0,0.6000000000000001,83,58
527405160,864,120500,20,RL,60.0,6960,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,3,5,1970,1970,Gable,CompShg,HdBoard,Plywood,No Veneer,0.0,1,2,CBlock,3,3,1,5,375.0,4,239.0,250.0,864.0,GasA,2,Y,3,864,0,0,0.0,0.0,1,0,3,1,3,5,6,0,0,Detchd,1989.0,1,2.0,660.0,3,3,2,96,0,0,0,0,0,0,0,Shed,500,11,2009,WD ,Normal,0.008620689655172414,0.12413793103448276,0.3431034482758621,1.0,1.0,0.8,39,39
534200030,864,130000,20,RL,62.0,7130,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,No Veneer,0.0,1,2,PConc,3,3,1,4,648.0,1,0.0,216.0,864.0,GasA,2,Y,3,864,0,0,0.0,1.0,1,0,2,1,2,5,6,0,0,Attchd,1967.0,3,1.0,312.0,3,3,2,0,0,0,0,0,0,0,4,No Misc Feature,0,6,2009,WD ,Normal,0.008695652173913044,0.1211781206171108,0.2861150070126227,1.0,1.0,0.6000000000000001,42,42
528186110,1666,310090,120,RL,48.0,6373,Pave,No Alley Access,3,Lvl,1,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,8,4,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,572.0,3,2,PConc,5,4,1,6,415.0,1,0.0,1251.0,1666.0,GasA,4,Y,3,1666,0,0,1.0,0.0,2,0,2,1,3,6,6,1,4,Attchd,2006.0,2,2.0,575.0,3,3,2,228,75,0,0,0,0,0,0,No Misc Feature,0,6,2006,New,Partial,0.007531774674407657,0.2614153459908991,0.6130550761023066,1.0,2.75,0.8,0,0
527450110,987,103400,160,RM,21.0,1680,Pave,No Alley Access,3,Lvl,1,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,5,4,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,1,2,CBlock,3,3,1,2,458.0,1,0.0,25.0,483.0,GasA,2,Y,3,483,504,0,0.0,1.0,1,1,2,1,2,5,6,0,0,Detchd,1973.0,1,1.0,264.0,3,3,2,52,0,0,0,0,0,0,0,No Misc Feature,0,2,2008,WD ,Normal,0.0125,0.5875,1.0321428571428573,0.48936170212765956,1.875,0.6000000000000001,35,35
528292030,2312,245000,60,RL,51.24127687993158,15896,Pave,No Alley Access,1,Lvl,1,CulDSac,0,Gilbert,RRNn,Norm,1Fam,2Story,6,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,2,2,PConc,4,3,1,5,913.0,1,0.0,264.0,1177.0,GasA,4,Y,3,1223,1089,0,1.0,0.0,2,1,4,1,3,8,6,1,3,BuiltIn,1999.0,3,3.0,658.0,3,3,2,298,0,0,0,0,0,0,0,No Misc Feature,0,5,2009,WD ,Normal,0.0032235327679876434,0.14544539506794163,0.26088324106693506,0.5289792387543253,3.625,0.8,10,10
535177020,1144,120000,20,RL,70.0,9100,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Norm,Norm,1Fam,1Story,4,4,1960,1960,Hip,CompShg,HdBoard,HdBoard,BrkCmn,69.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,1144.0,1144.0,GasA,2,Y,3,1144,0,0,0.0,0.0,1,0,3,1,2,6,6,1,4,Attchd,1960.0,2,1.0,336.0,3,3,2,0,0,0,0,0,0,0,0,No Misc Feature,0,6,2007,WD ,Normal,0.007692307692307693,0.12571428571428572,0.28835164835164834,1.0,1.0,0.6000000000000001,47,47
535478110,1025,124000,190,RL,70.0,7000,Pave,No Alley Access,3,Lvl,1,Inside,0,NAmes,Artery,Norm,2fmCon,SFoyer,4,4,1962,1962,Gable,CompShg,MetalSd,MetalSd,No Veneer,0.0,1,2,CBlock,3,3,3,5,953.0,1,0.0,72.0,1025.0,GasA,2,Y,3,1025,0,0,1.0,0.0,1,0,3,1,2,6,6,0,0,No Garage,1962.0,0,0.0,0.0,0,0,2,96,80,0,0,0,0,0,0,No Misc Feature,0,3,2006,WD ,Normal,0.01,0.14642857142857144,0.29285714285714287,1.0,1.75,0.6000000000000001,44,44
